CO (ug/m3),H2S (ug/m3),NO2 (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Ruido (dB),UV,Humedad (%),Latitud,Longitud,Presion (hPa),Temperatura (C),Fecha
0,2.619,331.425,0,25.6,7.872,0,62.223,0.705,91.244,-12.0466680000001,-77.0802760000005,100680.871,21.589,11/04/2020 10:00:00
2.683,2.594,291.363,0,19.119,7.38,0,63.296,1.485,85.044,-12.0466680000001,-77.0802760000005,100666.377,22.872,11/04/2020 11:00:00
20.128,1.895,228.201,0,13.545,5.925,0.033,62.943,2.132,77.609,-12.0466680000001,-77.0802760000005,100620.069,24.526,11/04/2020 12:00:00
0.583,0.682,234.102,0,13.833,6.425,0,62.99,2.253,78.476,-12.0466680000001,-77.0802760000005,100583.226,24.23,11/04/2020 13:00:00
0.361,0.071,191.676,0.34,11.306,5.359,0,63.059,2.423,71.562,-12.0466680000001,-77.0802760000005,100499.665,25.978,11/04/2020 14:00:00
5.783,1.616,174.738,5.309,10.618,4.883,0,62.627,1.966,67.341,-12.0466680000001,-77.0802760000005,100397.267,26.858,11/04/2020 15:00:00
6.95,8.549,205.979,0.34,11.731,4.74,0,61.33,1.526,66.778,-12.0466680000001,-77.0802760000005,100316.377,26.7,11/04/2020 16:00:00
91.977,40.644,292.564,0,13.145,4.57,0,62.12,0.77,74.842,-12.0466680000001,-77.0802760000005,100300.074,24.71,11/04/2020 17:00:00
40.625,45.098,350.253,0,15.083,4.9,0,61.539,0.198,83.497,-12.0466680000001,-77.0802760000005,100320.658,22.805,11/04/2020 18:00:00
7.529,38.01,387.156,0,29.915,7.423,0,61.651,0,87.928,-12.0466680000001,-77.0802760000005,100353.875,21.974,11/04/2020 19:00:00
0,29.17,378.931,0,31.359,7.302,0,62.338,0,87.928,-12.0466680000001,-77.0802760000005,100405.575,21.749,11/04/2020 20:00:00
0,19.958,379,0,35.524,9.865,0,60.844,0,88.979,-12.0466680000001,-77.0802760000005,100476.995,21.659,11/04/2020 21:00:00
0,14.089,370.711,0,46.858,12.096,0,59.752,0,88.051,-12.0466680000001,-77.0802760000005,100511.912,21.729,11/04/2020 22:00:00
0,8.995,369.174,0,50.397,12.297,0,58.135,0,89.059,-12.0466680000001,-77.0802760000005,100525.466,21.515,11/04/2020 23:00:00
0,5.739,374.737,0,34.656,9.736,0,56.408,0,92.011,-12.0466680000001,-77.0802760000005,100544.234,21.045,12/04/2020 00:00:00
0,6.951,356.378,0,36.13,8.936,0,54.758,0,90.637,-12.0466680000001,-77.0802760000005,100525.828,21.389,12/04/2020 01:00:00
0,4.794,358.932,0,55.797,13.421,0,57.645,0,92.687,-12.0466680000001,-77.0802760000005,100490.652,20.954,12/04/2020 02:00:00
0,3.391,375.387,0,35.373,9.151,0,60.805,0,95.538,-12.0466680000001,-77.0802760000005,100459.286,20.244,12/04/2020 03:00:00
0,1.41,381.697,0,36.48,9.685,0,59.002,0,96.016,-12.0466680000001,-77.0802760000005,100443.533,20.048,12/04/2020 04:00:00
0,2.349,385.775,0,60.136,13.724,0,59.7,0,97,-12.0466680000001,-77.0802760000005,100465.014,19.858,12/04/2020 05:00:00
0,3.831,388.317,0,61.142,14.478,0,59.54,0,96.959,-12.0466680000001,-77.0802760000005,100493.239,19.804,12/04/2020 06:00:00
161.313,12.377,387.634,0,93.822,19.884,4.232,60.765,0.043,96.855,-12.0466680000001,-77.0802760000005,100563.593,19.856,12/04/2020 07:00:00
6.205,4.451,352.388,0,74.597,16.682,0,59.502,0.268,92.193,-12.0466680000001,-77.0802760000005,100612.363,21.022,12/04/2020 08:00:00
0,0.085,199.927,0,34.043,10.131,0,60.274,0.968,74.985,-12.0466680000001,-77.0802760000005,100644.271,24.844,12/04/2020 09:00:00
0,0,173.48,0,20.145,7.355,0,61.672,0.962,72.552,-12.0466680000001,-77.0802760000005,100662.287,25.257,12/04/2020 10:00:00
0,0,196.841,0,15.475,5.825,0,62.614,0.821,68.983,-12.0466680000001,-77.0802760000005,100653.842,25.909,12/04/2020 11:00:00
0,0.852,217.633,0,11.415,4.507,0,63.77,0.554,67.851,-12.0466680000001,-77.0802760000005,100578.589,26.185,12/04/2020 12:00:00
0,1.54,225.642,0,7.35,3.029,0,64.238,0.518,69.253,-12.0466680000001,-77.0802760000005,100512.609,25.928,12/04/2020 13:00:00
0,0.818,256.827,0,9.58,3.924,0,62.124,0.527,70.715,-12.0466680000001,-77.0802760000005,100448.29,25.538,12/04/2020 14:00:00
0,0.666,225.568,0,10.31,3.866,0,61.947,0.67,67.113,-12.0466680000001,-77.0802760000005,100392.208,26.496,12/04/2020 15:00:00
0,6.214,247.056,0,9.823,3.905,0,62.47,0.52,73.039,-12.0466680000001,-77.0802760000005,100356.802,24.876,12/04/2020 16:00:00
0.955,37.936,304.351,0,14.284,5.269,0,61.487,0.264,80.564,-12.0466680000001,-77.0802760000005,100368.89,23.105,12/04/2020 17:00:00
0,47.498,371.69,0,28.401,8.458,0,61.458,0.068,85.523,-12.0466680000001,-77.0802760000005,100399.641,22.014,12/04/2020 18:00:00
0,39.603,382.298,0,27.59,7.949,0,63.262,0,86.153,-12.0466680000001,-77.0802760000005,100449.412,21.595,12/04/2020 19:00:00
0,28.065,388.346,0,30.935,8.89,0,60.985,0,89.242,-12.0466680000001,-77.0802760000005,100497.155,21.003,12/04/2020 20:00:00
0,21.792,387.764,0,36.212,10.148,0,61.203,0,91.387,-12.0466680000001,-77.0802760000005,100538.146,20.675,12/04/2020 21:00:00
0,15.628,388.595,0,43.159,11.462,0,61.878,0,93.333,-12.0466680000001,-77.0802760000005,100556.769,20.324,12/04/2020 22:00:00
0,11.443,389.726,0,48.471,12.695,0,61.336,0,95.076,-12.0466680000001,-77.0802760000005,100564.065,20.038,12/04/2020 23:00:00
0,9.041,384.734,0,56.713,13.531,0,61.836,0,94.886,-12.0466680000001,-77.0802760000005,100577.643,20.079,13/04/2020 00:00:00
0,4.241,378.557,0,52.11,12.662,0,57.019,0,96.056,-12.0466680000001,-77.0802760000005,100577.664,19.945,13/04/2020 01:00:00
0,3.25,382.382,0,46.508,11.727,0,58.619,0,96.772,-12.0466680000001,-77.0802760000005,100567.056,19.693,13/04/2020 02:00:00
0,1.38,382.767,0,46.843,11.79,0,57.927,0,96.768,-12.0466680000001,-77.0802760000005,100558.193,19.66,13/04/2020 03:00:00
0,0.856,373.791,0,37.457,11.03,0,61.76,0,95.526,-12.0466680000001,-77.0802760000005,100536.283,19.865,13/04/2020 04:00:00
0,2.399,372.01,0,47.622,12.999,0,59.492,0,94.354,-12.0466680000001,-77.0802760000005,100547.648,20.098,13/04/2020 05:00:00
26.404,12.828,382.093,0,62.02,15.073,0,61.777,0,94.498,-12.0466680000001,-77.0802760000005,100582.688,20.103,13/04/2020 06:00:00
120.627,22.621,392.026,0,73.885,18.128,0,62.942,0.002,96.651,-12.0466680000001,-77.0802760000005,100641.182,19.715,13/04/2020 07:00:00
182.007,25.302,389.105,0,39.729,13.237,0,62.794,0.2,96.127,-12.0466680000001,-77.0802760000005,100702.489,19.878,13/04/2020 08:00:00
98.362,28.032,348.716,0,37.371,14.408,0,63.051,0.726,88.851,-12.0466680000001,-77.0802760000005,100729.226,21.351,13/04/2020 09:00:00
120.667,20.441,307.073,0,55.338,28.296,0,64.043,1.228,82.459,-12.0466680000001,-77.0802760000005,100766.131,22.602,13/04/2020 10:00:00
103.944,10.725,259.138,0,27.445,12.93,0,63.968,2.155,75.779,-12.0466680000001,-77.0802760000005,100770.738,24.072,13/04/2020 11:00:00
80.479,3.569,187.704,0,15.773,6.266,0,64.184,1.294,65.637,-12.0466680000001,-77.0802760000005,100732.344,26.632,13/04/2020 12:00:00
56.391,0.715,175.13,5.05,14.742,5.225,0,64.201,0.565,62.892,-12.0466680000001,-77.0802760000005,100665.938,27.35,13/04/2020 13:00:00
30.509,2.202,248.14,0,18.248,6.506,0,65.374,0.493,68.696,-12.0466680000001,-77.0802760000005,100575.36,25.682,13/04/2020 14:00:00
165.607,7.408,245.673,0,20.107,6.731,4.142,64.919,0.669,67.875,-12.0466680000001,-77.0802760000005,100509.974,25.818,13/04/2020 15:00:00
43.78,4.239,258.721,0,14.334,5.491,0,65.331,0.53,72.224,-12.0466680000001,-77.0802760000005,100481.689,24.41,13/04/2020 16:00:00
34.434,37.705,294.286,0,18.063,6.824,0,64.192,0.25,78.373,-12.0466680000001,-77.0802760000005,100457.503,23.03,13/04/2020 17:00:00
13.81,50.688,375.41,0,23.546,8.084,0,62.358,0.041,86.886,-12.0466680000001,-77.0802760000005,100488.334,21.278,13/04/2020 18:00:00
0.532,39.615,402.239,0,30.428,9.494,0,59.328,0,89.836,-12.0466680000001,-77.0802760000005,100544.447,20.675,13/04/2020 19:00:00
3.681,29.289,385.036,0,35.359,10.224,0,59.319,0,85.472,-12.0466680000001,-77.0802760000005,100573.919,21.563,13/04/2020 20:00:00
0,20.153,365.61,0,49.631,12.552,0,59.071,0,83.09,-12.0466680000001,-77.0802760000005,100622.071,22.058,13/04/2020 21:00:00
0,17.324,380.305,0,57.459,17.594,0,58.079,0,91.304,-12.0466680000001,-77.0802760000005,100623.945,20.645,13/04/2020 22:00:00
0,15.441,380.523,0,51.561,15.61,0,61.666,0,89.066,-12.0466680000001,-77.0802760000005,100611.797,20.928,13/04/2020 23:00:00
0,11.132,380.238,0,49.699,15.326,0,57.618,0,91.452,-12.0466680000001,-77.0802760000005,100616.775,20.376,14/04/2020 00:00:00
20.926,10.763,373.524,0,52.193,15.205,0,55.108,0,88.359,-12.0466680000001,-77.0802760000005,100610.931,20.84,14/04/2020 01:00:00
73.73,18.348,373.1,0,66.269,17.467,0,56.673,0,89.974,-12.0466680000001,-77.0802760000005,100610.271,20.543,14/04/2020 02:00:00
5.167,15.268,378.235,0,68.392,21.236,0,55.807,0,90.472,-12.0466680000001,-77.0802760000005,100610.03,20.474,14/04/2020 03:00:00
15.342,28.421,371.441,0,117.255,33.429,0,59.212,0,90.466,-12.0466680000001,-77.0802760000005,100642.012,20.588,14/04/2020 04:00:00
31.123,14.166,362.386,0,61.274,17.412,0,60.588,0,89.661,-12.0466680000001,-77.0802760000005,100628.295,20.79,14/04/2020 05:00:00
118.419,20.983,358.508,0,54.398,16.593,0,60.246,0,86.866,-12.0466680000001,-77.0802760000005,100636.565,21.363,14/04/2020 06:00:00
548.23,38.141,367.491,0,82.428,22.403,0,63.118,0.035,88.843,-12.0466680000001,-77.0802760000005,100685.539,21.353,14/04/2020 07:00:00
1077.494,53.345,350.336,0,80.132,21.574,1.905,62.644,0.515,83.864,-12.0466680000001,-77.0802760000005,100735.537,22.402,14/04/2020 08:00:00
826.313,31.031,253.112,0,72.513,24.674,0,64.24,1.278,70.269,-12.0466680000001,-77.0802760000005,100732.156,25.703,14/04/2020 09:00:00
767.411,5.315,67.965,25.585,45.223,14.905,0.201,63.881,0.916,54.44,-12.0466680000001,-77.0802760000005,100665.711,30.097,14/04/2020 10:00:00
452.409,0.781,93.896,61.907,30.635,8.859,0,65.273,0.713,51.629,-12.0466680000001,-77.0802760000005,100607.157,30.604,14/04/2020 11:00:00
312.898,1.554,193.241,7.072,15.357,5.18,0,67.061,0.543,56.356,-12.0466680000001,-77.0802760000005,100577.451,28.498,14/04/2020 12:00:00
306.633,4.809,199.018,9.589,12.722,4.017,0.296,66.681,0.477,57.147,-12.0466680000001,-77.0802760000005,100534.624,28.207,14/04/2020 13:00:00
326.591,2.613,227.039,2.089,12.91,3.838,0,67.055,0.448,58.332,-12.0466680000001,-77.0802760000005,100464.183,27.778,14/04/2020 14:00:00
407.82,7.837,241.382,0,13.162,4.154,0.552,66.436,0.63,61.574,-12.0466680000001,-77.0802760000005,100388.884,27.199,14/04/2020 15:00:00
351.477,14.785,253.244,0,12.834,4.275,0,65.735,0.601,64.979,-12.0466680000001,-77.0802760000005,100324.413,26.342,14/04/2020 16:00:00
348.267,59.917,297.768,0,16.038,5.656,0,65.027,0.269,74.976,-12.0466680000001,-77.0802760000005,100319.098,24.412,14/04/2020 17:00:00
324.189,66.917,352.74,0,22.064,7.035,0,60.843,0.048,78.487,-12.0466680000001,-77.0802760000005,100347.462,23.731,14/04/2020 18:00:00
33.357,51.625,372.84,0,25.217,8.387,0,58.82,0,84.086,-12.0466680000001,-77.0802760000005,100408.99,22.632,14/04/2020 19:00:00
0.56,33.211,371.38,0,31.008,9,0,61.479,0,83.987,-12.0466680000001,-77.0802760000005,100471.582,22.499,14/04/2020 20:00:00
2.404,21.345,343.157,0,31.617,8.789,0,60.581,0,78.174,-12.0466680000001,-77.0802760000005,100514.56,23.585,14/04/2020 21:00:00
0,18.248,352.235,0,43.423,12.408,0,59.054,0,85.973,-12.0466680000001,-77.0802760000005,100540.595,22.311,14/04/2020 22:00:00
0,14.259,381.748,0,32.459,10.334,0,59.331,0,92.984,-12.0466680000001,-77.0802760000005,100549.188,21.077,14/04/2020 23:00:00
0,8.622,375.095,0,33.85,10.306,0,57.529,0,91.073,-12.0466680000001,-77.0802760000005,100540.505,21.304,15/04/2020 00:00:00
0,0.514,345.192,0,20.603,7.041,0,56.709,0,82.153,-12.0466680000001,-77.0802760000005,100504.207,22.153,15/04/2020 01:00:00
0,0,328.248,0,16.325,5.594,0,56.215,0,77.269,-12.0466680000001,-77.0802760000005,100451.827,22.789,15/04/2020 02:00:00
0,0.585,326.292,0,27.697,7.867,0,56.989,0,77.809,-12.0466680000001,-77.0802760000005,100415.405,22.877,15/04/2020 03:00:00
0,3.939,353.151,0,33.215,9.77,0,58.314,0,86.125,-12.0466680000001,-77.0802760000005,100421.581,21.865,15/04/2020 04:00:00
0,6.583,360.204,0,27.673,8.409,0,57.123,0,88.287,-12.0466680000001,-77.0802760000005,100425.597,21.611,15/04/2020 05:00:00
17.18,15.874,371.867,0,31.739,9.367,0,60.504,0,90.93,-12.0466680000001,-77.0802760000005,100468.885,21.074,15/04/2020 06:00:00
268.035,27.827,386.923,0,29.391,8.915,0,62.649,0.04,90.784,-12.0466680000001,-77.0802760000005,100516.032,21.005,15/04/2020 07:00:00
29.85,17.193,348.806,0,28.764,8.98,0,63.069,0.453,85.842,-12.0466680000001,-77.0802760000005,100582.972,22.112,15/04/2020 08:00:00
40.677,4.845,213.372,0,25.461,7.971,0,63.92,0.841,70.848,-12.0466680000001,-77.0802760000005,100601.094,25.785,15/04/2020 09:00:00
8.709,0.074,122.67,0,17.329,5.826,0,65.465,0.919,61.604,-12.0466680000001,-77.0802760000005,100625.45,28.089,15/04/2020 10:00:00
7.313,0,164.316,1.149,14.29,5.248,0,64.65,0.738,61.416,-12.0466680000001,-77.0802760000005,100617.752,27.843,15/04/2020 11:00:00
9.715,1.304,199.041,0.055,11.443,4.469,0,65.381,0.493,61.65,-12.0466680000001,-77.0802760000005,100554.201,27.547,15/04/2020 12:00:00
48.028,1.056,192.581,12.459,12.349,4.242,0,64.622,1.028,61.145,-12.0466680000001,-77.0802760000005,100490.863,27.677,15/04/2020 13:00:00
75.307,0.222,222.775,0.162,9.312,3.561,0,64.678,1.15,62.514,-12.0466680000001,-77.0802760000005,100430.014,26.851,15/04/2020 14:00:00
77.485,2.023,204.672,1.055,9.702,3.331,0.025,65.411,0.566,57.464,-12.0466680000001,-77.0802760000005,100369.151,27.974,15/04/2020 15:00:00
149.125,4.524,216.921,0.21,9.339,3.263,0.311,64.334,0.581,59.063,-12.0466680000001,-77.0802760000005,100316.865,27.411,15/04/2020 16:00:00
197.321,49.806,240.933,0,10.107,3.359,0.465,64.261,0.259,61.799,-12.0466680000001,-77.0802760000005,100319.731,26.499,15/04/2020 17:00:00
159.049,65.097,313.874,0,11.482,3.695,0,61.103,0.075,66.192,-12.0466680000001,-77.0802760000005,100358.026,25.186,15/04/2020 18:00:00
17.389,52.922,346.436,0,15.951,5.149,0,61.487,0,72.848,-12.0466680000001,-77.0802760000005,100413.835,23.89,15/04/2020 19:00:00
0.114,30.929,341.666,0,19.529,5.344,0,61.315,0,71.46,-12.0466680000001,-77.0802760000005,100491.609,23.979,15/04/2020 20:00:00
0,19.257,324.973,0,15.053,4.507,0,60.109,0,67.497,-12.0466680000001,-77.0802760000005,100509.245,24.641,15/04/2020 21:00:00
0,17.159,329.498,0,24.301,5.961,0,59.743,0,69.963,-12.0466680000001,-77.0802760000005,100500.731,24.203,15/04/2020 22:00:00
0,11.912,331.798,0,23.491,5.821,0,57.791,0,70.445,-12.0466680000001,-77.0802760000005,100507.183,24.041,15/04/2020 23:00:00
0,16.172,333.412,0,20.432,5.594,0,57.659,0,73.107,-12.0466680000001,-77.0802760000005,100524.923,23.571,16/04/2020 00:00:00
0,21.956,380.286,0,16.876,5.91,0,56.989,0,88.266,-12.0466680000001,-77.0802760000005,100511.823,21.497,16/04/2020 01:00:00
0,18.759,384.68,0,17.085,5.592,0,58.079,0,89.097,-12.0466680000001,-77.0802760000005,100466.722,21.185,16/04/2020 02:00:00
0,12.377,377.465,0,19.855,5.965,0,58.792,0,89.004,-12.0466680000001,-77.0802760000005,100442.274,20.957,16/04/2020 03:00:00
0,6.526,376.417,0,19.246,5.687,0,55.598,0,88.509,-12.0466680000001,-77.0802760000005,100413.001,20.903,16/04/2020 04:00:00
0,5.572,378.785,0,18.237,5.682,0,57.686,0,90.753,-12.0466680000001,-77.0802760000005,100425.07,20.455,16/04/2020 05:00:00
0,8.879,392.871,0,20.489,6.207,0,60.503,0,92.338,-12.0466680000001,-77.0802760000005,100467.977,20.215,16/04/2020 06:00:00
240.455,29.92,394.53,0,26.331,7.331,0,62.683,0.083,90.536,-12.0466680000001,-77.0802760000005,100524.247,20.721,16/04/2020 07:00:00
174.85,22.311,348.087,0,24.693,7.172,0,63.453,0.513,83.813,-12.0466680000001,-77.0802760000005,100569.09,22.351,16/04/2020 08:00:00
157.041,3.308,159.971,4.006,21.386,6.369,0,62.505,1.18,64.625,-12.0466680000001,-77.0802760000005,100599.22,27.468,16/04/2020 09:00:00
80.175,0.95,148.715,2.137,21.691,6.333,0,62.699,1.114,62.62,-12.0466680000001,-77.0802760000005,100617.947,27.897,16/04/2020 10:00:00
168.914,6.351,195.844,0,16.709,5.842,0,63.905,1.155,63.07,-12.0466680000001,-77.0802760000005,100618.978,27.597,16/04/2020 11:00:00
62.49,0.579,199.434,0,14.043,5.073,0,64.476,0.839,62.107,-12.0466680000001,-77.0802760000005,100569.829,27.487,16/04/2020 12:00:00
16.945,0.022,166.879,35.062,11.891,4.109,0,64.581,0.538,59.33,-12.0466680000001,-77.0802760000005,100479.994,28.063,16/04/2020 13:00:00
60.43,1.584,213.709,4.276,8.502,3.078,0,64.884,0.593,58.729,-12.0466680000001,-77.0802760000005,100409.786,27.786,16/04/2020 14:00:00
116.515,2.321,220.341,9.2,9.135,3.394,0,64.788,0.578,60.516,-12.0466680000001,-77.0802760000005,100347.522,27.563,16/04/2020 15:00:00
242.344,16.739,248.658,0.987,12.097,4.22,0,65.291,0.53,65.597,-12.0466680000001,-77.0802760000005,100286.827,26.321,16/04/2020 16:00:00
313.079,46.568,276.616,0,13.137,3.904,0,66.138,0.265,64.662,-12.0466680000001,-77.0802760000005,100284.394,26.154,16/04/2020 17:00:00
206.064,65.867,329.142,0,15.471,4.979,0,62.006,0.01,71.961,-12.0466680000001,-77.0802760000005,100341.021,24.644,16/04/2020 18:00:00
58.575,51.448,358.343,0,19.004,6.215,0,58.429,0,76.93,-12.0466680000001,-77.0802760000005,100381.349,23.887,16/04/2020 19:00:00
6.055,39.485,363.402,0,21.812,6.684,0,57.935,0,78.438,-12.0466680000001,-77.0802760000005,100408.069,23.498,16/04/2020 20:00:00
0.851,29.446,347.948,0,23.603,6.754,0,60.143,0,76.882,-12.0466680000001,-77.0802760000005,100434.716,23.684,16/04/2020 21:00:00
0,23.049,364.173,0,22.045,7.402,0,60.658,0,85.393,-12.0466680000001,-77.0802760000005,100463.38,22.073,16/04/2020 22:00:00
0,17.791,383.12,0,24.266,8.07,0,58.423,0,89.528,-12.0466680000001,-77.0802760000005,100490.396,21.262,16/04/2020 23:00:00
0,13.685,381.786,0,27.434,8.628,0,57.801,0,90.697,-12.0466680000001,-77.0802760000005,100484.885,20.967,17/04/2020 00:00:00
0.158,10.702,378.974,0,31.674,9.211,0,55.777,0,91.852,-12.0466680000001,-77.0802760000005,100451.819,20.843,17/04/2020 01:00:00
0,6.143,380.307,0,34.792,9.711,0,57.707,0,93.482,-12.0466680000001,-77.0802760000005,100436.129,20.394,17/04/2020 02:00:00
0,1.775,380.688,0,35.364,10.203,0,56.953,0,92.997,-12.0466680000001,-77.0802760000005,100419.94,20.141,17/04/2020 03:00:00
0,0.92,381.444,0,40.377,11.261,0,56.818,0,92.852,-12.0466680000001,-77.0802760000005,100400.219,19.998,17/04/2020 04:00:00
22.96,4.33,387.544,0,45.269,12.553,0,58.86,0,93.854,-12.0466680000001,-77.0802760000005,100396.765,19.86,17/04/2020 05:00:00
0,7.039,397.575,0,55.267,14.242,0,62.49,0,95.722,-12.0466680000001,-77.0802760000005,100425.475,19.729,17/04/2020 06:00:00
29.319,12.728,401.1,0,63.43,16.28,0,62.882,0.077,96.835,-12.0466680000001,-77.0802760000005,100496.943,19.776,17/04/2020 07:00:00
26.178,8.024,357.002,0,45.613,14.588,0,62.972,0.728,92.162,-12.0466680000001,-77.0802760000005,100563.213,20.962,17/04/2020 08:00:00
0.61,0.473,204.316,0,31.364,11.246,0,63.544,0.913,75.12,-12.0466680000001,-77.0802760000005,100579.718,24.715,17/04/2020 09:00:00
0,0.343,175.373,0,27.402,9.58,0,64.524,0.786,67.111,-12.0466680000001,-77.0802760000005,100595.596,26.439,17/04/2020 10:00:00
42.672,0.605,199.317,0,22.872,8.673,0,63.893,0.644,65.033,-12.0466680000001,-77.0802760000005,100553.758,26.612,17/04/2020 11:00:00
8.144,0,201.413,0,21.505,7.573,0,64.713,0.448,63.022,-12.0466680000001,-77.0802760000005,100447.409,27.049,17/04/2020 12:00:00
3.426,0.176,195.73,2.587,18.056,7.574,0,64.754,0.389,62.514,-12.0466680000001,-77.0802760000005,100360.741,27.237,17/04/2020 13:00:00
21.688,0.396,224.698,0.057,18.038,6.652,0,64.876,0.368,62.34,-12.0466680000001,-77.0802760000005,100295.836,27.118,17/04/2020 14:00:00
57.78,3.341,222.312,0.005,19.52,7.56,0,63.92,0.507,62.349,-12.0466680000001,-77.0802760000005,100241.541,27.114,17/04/2020 15:00:00
47.109,6.336,253.591,0,18.734,7.476,0,64.346,0.57,68.571,-12.0466680000001,-77.0802760000005,100229.817,25.333,17/04/2020 16:00:00
61.16,55.561,304.599,0,27.052,10.134,0,63.605,0.221,76.99,-12.0466680000001,-77.0802760000005,100257.678,23.336,17/04/2020 17:00:00
29.814,57.778,373.571,0,34.312,11.742,0,62.371,0.013,83.564,-12.0466680000001,-77.0802760000005,100319.235,21.9,17/04/2020 18:00:00
5.207,42.701,393.005,0,36.488,11.879,0,58.648,0,87.469,-12.0466680000001,-77.0802760000005,100383.438,21.165,17/04/2020 19:00:00
0,28.264,386.819,0,41.252,12.607,0,58.067,0,88.197,-12.0466680000001,-77.0802760000005,100416.205,21.11,17/04/2020 20:00:00
0,18.309,385.079,0,41.305,12.402,0,59.266,0,89.996,-12.0466680000001,-77.0802760000005,100478.795,20.741,17/04/2020 21:00:00
0,11.56,387.107,0,41.094,12.69,0,59.455,0,90.528,-12.0466680000001,-77.0802760000005,100524.794,20.517,17/04/2020 22:00:00
0,7.188,385.069,0,48.036,13.525,0,58.333,0,91.997,-12.0466680000001,-77.0802760000005,100534.644,20.393,17/04/2020 23:00:00
0,3.998,388.448,0,48.949,13.424,0,55.812,0,93.969,-12.0466680000001,-77.0802760000005,100527.346,20.096,18/04/2020 00:00:00
0,1.313,384.61,0,53.677,13.677,0,54.793,0,93.748,-12.0466680000001,-77.0802760000005,100510.203,20.161,18/04/2020 01:00:00
0,0.637,380.185,0,55.109,13.827,0,56.694,0,93.715,-12.0466680000001,-77.0802760000005,100487.455,19.892,18/04/2020 02:00:00
0,0.033,386.861,0,52.698,13.279,0,54.657,0,95.334,-12.0466680000001,-77.0802760000005,100474.29,19.472,18/04/2020 03:00:00
0,0.191,389.815,0,55.707,14.267,0,60.282,0,95.802,-12.0466680000001,-77.0802760000005,100484.951,19.345,18/04/2020 04:00:00
0,4.29,396.508,0,55.044,14.637,0,59.384,0,95.382,-12.0466680000001,-77.0802760000005,100490.858,19.307,18/04/2020 05:00:00
8.871,9.658,396.526,0,58.648,15.374,0,60.569,0,94.133,-12.0466680000001,-77.0802760000005,100511.491,19.474,18/04/2020 06:00:00
232.547,23.981,401.142,0,64.46,16.259,0.864,63.246,0.034,92.892,-12.0466680000001,-77.0802760000005,100564.666,19.672,18/04/2020 07:00:00
430.025,25.452,366.538,0,57.72,17.418,1.527,62.094,0.455,87.7,-12.0466680000001,-77.0802760000005,100624.475,20.949,18/04/2020 08:00:00
57.836,4.394,267.607,0,39.653,14.974,0,62.649,1.414,76.69,-12.0466680000001,-77.0802760000005,100678.48,23.541,18/04/2020 09:00:00
42.671,2.731,213.816,0,37.507,15.384,0,63.829,1.452,68.985,-12.0466680000001,-77.0802760000005,100701.71,25.65,18/04/2020 10:00:00
32.41,1.968,202.348,0,34.766,12.957,0,64.545,0.759,63.724,-12.0466680000001,-77.0802760000005,100662.725,26.956,18/04/2020 11:00:00
89.864,0.432,197.667,0.619,40.126,12.397,0,64.068,0.518,59.07,-12.0466680000001,-77.0802760000005,100588.168,28.249,18/04/2020 12:00:00
80.365,0.566,185.373,11.102,33.168,10.617,0,64.034,0.431,60.19,-12.0466680000001,-77.0802760000005,100518.372,27.626,18/04/2020 13:00:00
35.345,0.628,252.743,0,23.591,8.168,0,64.121,0.434,64.109,-12.0466680000001,-77.0802760000005,100463.483,26.127,18/04/2020 14:00:00
16.654,5.014,269.546,0,23.387,8.224,0,66.627,0.514,67.312,-12.0466680000001,-77.0802760000005,100416.642,25.129,18/04/2020 15:00:00
28.463,3.295,286.292,0,19.855,6.772,0,64.222,0.572,71.376,-12.0466680000001,-77.0802760000005,100389.613,23.964,18/04/2020 16:00:00
11.599,36.714,313.306,0,23.069,7.632,0,61.785,0.208,76.225,-12.0466680000001,-77.0802760000005,100393.832,22.787,18/04/2020 17:00:00
13.285,44.616,376.187,0,28.527,8.839,0,61.042,0.03,82.783,-12.0466680000001,-77.0802760000005,100430.565,21.447,18/04/2020 18:00:00
26.371,34.43,397.506,0,31.834,8.613,0,59.587,0,87.161,-12.0466680000001,-77.0802760000005,100474.934,20.856,18/04/2020 19:00:00
0,24.273,396.282,0,32.692,8.86,0,56.774,0,89.021,-12.0466680000001,-77.0802760000005,100547.389,20.637,18/04/2020 20:00:00
0,14.175,383.552,0,34.68,9.09,0,55.51,0,88.255,-12.0466680000001,-77.0802760000005,100620.336,20.755,18/04/2020 21:00:00
0,7.108,379.411,0,36.147,9.173,0,55.91,0,89.285,-12.0466680000001,-77.0802760000005,100645.865,20.59,18/04/2020 22:00:00
0,4.145,375.747,0,35.426,9.052,0,57.741,0,89.505,-12.0466680000001,-77.0802760000005,100645.52,20.579,18/04/2020 23:00:00
0,1.952,371.447,0,35.231,9.034,0,55.118,0,90.454,-12.0466680000001,-77.0802760000005,100629.899,20.431,19/04/2020 00:00:00
0,1.179,374.582,0,33.405,8.897,0,57.18,0,91.088,-12.0466680000001,-77.0802760000005,100571.905,20.281,19/04/2020 01:00:00
0,0.674,370.993,0,31.364,8.925,0,56.168,0,90.224,-12.0466680000001,-77.0802760000005,100499.849,20.504,19/04/2020 02:00:00
0,0.54,376.229,0,33.042,9.363,0,56.659,0,93.017,-12.0466680000001,-77.0802760000005,100483.355,20.015,19/04/2020 03:00:00
