CO (ug/m3),H2S (ug/m3),NO2 (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Ruido (dB),UV,Humedad (%),Latitud,Longitud,Presion (hPa),Temperatura (C),Fecha
255.539,27.369,8.861,114.28,18.256,11.197,0.004,61.788,1.21,78.019,-12.1030559999999,-76.9891659999995,99619.345,21.878,29/05/2020 15:00:00
267.847,41.255,23.902,112.097,12.572,6.867,0,61.221,1.057,82.094,-12.1030559999999,-76.9891659999995,99616.241,20.9,29/05/2020 16:00:00
303.397,80.892,95.492,103.664,15.753,7.435,0.002,61.313,0.439,86.998,-12.1030559999999,-76.9891659999995,99639.396,19.82,29/05/2020 17:00:00
251.202,94.434,172.97,94.202,17.586,8.211,0,58.404,0.009,92.004,-12.1030559999999,-76.9891659999995,99686.167,18.786,29/05/2020 18:00:00
345.59,89.895,207.048,90.089,20.529,8.859,0,59.76,0,93.898,-12.1030559999999,-76.9891659999995,99722.118,18.424,29/05/2020 19:00:00
247.291,78.272,204.319,89.689,16.44,7.714,0.048,58.004,0,95.719,-12.1030559999999,-76.9891659999995,99776.973,18.135,29/05/2020 20:00:00
106.861,64.194,190.577,90.376,15.243,7.767,0,54.635,0,95.951,-12.1030559999999,-76.9891659999995,99846.734,18.095,29/05/2020 21:00:00
17.742,53.148,179.48,90.674,12.836,6.257,0,52.767,0,94.687,-12.1030559999999,-76.9891659999995,99871.371,18.073,29/05/2020 22:00:00
0.618,48.433,174.32,90.669,11.85,5.78,0,51.3,0,95.037,-12.1030559999999,-76.9891659999995,99868.388,18.037,29/05/2020 23:00:00
0,47.993,172.526,90.349,9.981,4.287,0,50.699,0,95.315,-12.1030559999999,-76.9891659999995,99854.074,17.946,30/05/2020 00:00:00
0,48.724,183.424,89.317,14.479,5.628,0,51.115,0,96.2,-12.1030559999999,-76.9891659999995,99843.455,17.517,30/05/2020 01:00:00
0,51.096,195.962,87.971,12.636,6.255,0,50.354,0,96.2,-12.1030559999999,-76.9891659999995,99815.778,17.27,30/05/2020 02:00:00
0,50.766,193.458,87.83,10.194,5.831,0,50.739,0,96.2,-12.1030559999999,-76.9891659999995,99790.594,17.297,30/05/2020 03:00:00
0.503,45.2,189.663,87.993,7.677,4.442,0,51.466,0,96.2,-12.1030559999999,-76.9891659999995,99758.643,17.291,30/05/2020 04:00:00
0,48.406,209.332,85.523,7.51,4.786,0,51.403,0,96.2,-12.1030559999999,-76.9891659999995,99745.825,17.154,30/05/2020 05:00:00
15.312,50.319,242.295,82.876,6.697,4.541,0,51.219,0,96.2,-12.1030559999999,-76.9891659999995,99764.202,16.506,30/05/2020 06:00:00
159.957,59.165,253.043,82.045,8.119,4.816,0,55.449,0,96.2,-12.1030559999999,-76.9891659999995,99811.853,16.508,30/05/2020 07:00:00
363.668,55.931,174.984,91.74,14.331,7.077,0,56.022,0.244,91.459,-12.1030559999999,-76.9891659999995,99851.757,18.925,30/05/2020 08:00:00
249.767,27.547,69.089,103.148,15.596,7.742,0,57.411,0.51,81.731,-12.1030559999999,-76.9891659999995,99884.387,20.617,30/05/2020 09:00:00
278.233,19.885,42.452,106.76,18.188,9.185,0,60.425,0.607,76.771,-12.1030559999999,-76.9891659999995,99897.251,21.787,30/05/2020 10:00:00
202.878,12.34,113.542,105.29,17.129,7.882,0,60.197,0.615,73.871,-12.1030559999999,-76.9891659999995,99874.761,22.381,30/05/2020 11:00:00
176.487,15.656,3.229,112.366,12.89,6.145,0,63.265,0.679,73.025,-12.1030559999999,-76.9891659999995,99816.162,22.461,30/05/2020 12:00:00
203.705,21.675,8.915,112.225,11.899,5.416,0,61.72,0.755,73.865,-12.1030559999999,-76.9891659999995,99725.252,22.13,30/05/2020 13:00:00
207.711,28.194,5.588,112.963,10.895,5.287,0,62.661,1.355,74.76,-12.1030559999999,-76.9891659999995,99653.074,21.895,30/05/2020 14:00:00
192.109,40.792,15.11,111.448,9.416,5.102,0.262,62.624,1.834,78.5,-12.1030559999999,-76.9891659999995,99626.915,20.808,30/05/2020 15:00:00
200.55,71.826,94.988,102.248,11.107,6.234,0,61.018,0.903,85.872,-12.1030559999999,-76.9891659999995,99620.701,19.147,30/05/2020 16:00:00
174.941,76.444,147.312,96.147,13.601,6.826,0,60.341,0.388,88.356,-12.1030559999999,-76.9891659999995,99642.515,18.592,30/05/2020 17:00:00
216.699,78.886,182.528,91.79,14.9,7.095,0,60.11,0.011,91.614,-12.1030559999999,-76.9891659999995,99697.963,18.094,30/05/2020 18:00:00
231.493,76.664,208.115,88.591,17.377,8.559,0,60.654,0,93.997,-12.1030559999999,-76.9891659999995,99764.368,17.753,30/05/2020 19:00:00
179.563,68.038,213.671,87.659,17.078,8.655,0,58.991,0,94.793,-12.1030559999999,-76.9891659999995,99803.163,17.6,30/05/2020 20:00:00
140.262,62.254,214.265,87.094,14.974,8.472,0,54.57,0,95.558,-12.1030559999999,-76.9891659999995,99837.151,17.447,30/05/2020 21:00:00
30.748,55.481,213.214,86.844,15.452,8.356,0,54.576,0,95.99,-12.1030559999999,-76.9891659999995,99865.3,17.315,30/05/2020 22:00:00
0.1,51.173,208.161,86.923,16.713,9.241,0,51.272,0,96.2,-12.1030559999999,-76.9891659999995,99858.869,17.226,30/05/2020 23:00:00
2.286,48.27,211.569,86.208,17.441,9.384,0,50.918,0,96.2,-12.1030559999999,-76.9891659999995,99850.86,17.012,31/05/2020 00:00:00
0,45.419,189.528,88.025,19.78,10.008,0,50.992,0,96.178,-12.1030559999999,-76.9891659999995,99846.69,17.307,31/05/2020 01:00:00
0,44.673,187.955,88.105,23.015,12.957,0,50.782,0,96.2,-12.1030559999999,-76.9891659999995,99834.032,17.154,31/05/2020 02:00:00
0,45.186,200.607,87.06,20.016,11.986,0,50.632,0,96.2,-12.1030559999999,-76.9891659999995,99813.241,16.877,31/05/2020 03:00:00
0,44.758,206.946,86.594,18.494,11.523,0,50.615,0,96.2,-12.1030559999999,-76.9891659999995,99783.133,16.765,31/05/2020 04:00:00
0,44.511,203.708,86.672,17.548,10.362,0,50.076,0,96.2,-12.1030559999999,-76.9891659999995,99790.739,16.8,31/05/2020 05:00:00
5.283,45.613,204.553,86.622,17.628,10.509,0,50.588,0,96.2,-12.1030559999999,-76.9891659999995,99794.247,16.789,31/05/2020 06:00:00
29.279,46.476,212.397,86.047,14.983,8.998,0,52.764,0,96.2,-12.1030559999999,-76.9891659999995,99809.41,16.629,31/05/2020 07:00:00
1.531,44.305,211.936,86.17,13.931,8.694,0,53.523,0.012,96.2,-12.1030559999999,-76.9891659999995,99864.76,16.641,31/05/2020 08:00:00
6.589,40.384,177.07,89.101,11.592,7.397,0,54.808,0.282,96.2,-12.1030559999999,-76.9891659999995,99905.392,17.032,31/05/2020 09:00:00
2.573,36.185,157.446,91.147,9.541,5.767,0,55.042,0.615,95.855,-12.1030559999999,-76.9891659999995,99928.492,17.331,31/05/2020 10:00:00
0,17.311,96.911,98.384,4.246,2.521,0,54.95,1.845,87.966,-12.1030559999999,-76.9891659999995,99936.775,18.775,31/05/2020 11:00:00
3.105,7.537,144.343,102.909,6.377,4.217,0,57.745,2.389,82.476,-12.1030559999999,-76.9891659999995,99897.104,20.031,31/05/2020 12:00:00
2.203,9.413,17.627,108.734,5.75,3.235,0,56.272,2.304,82.005,-12.1030559999999,-76.9891659999995,99844.731,20.207,31/05/2020 13:00:00
0.512,29.605,33.052,106.856,5.762,3.337,0,58.425,2.213,83.394,-12.1030559999999,-76.9891659999995,99799.129,19.803,31/05/2020 14:00:00
3.508,42.84,68.063,103.114,6.826,4.042,0,59.756,1.769,85.603,-12.1030559999999,-76.9891659999995,99732.032,19.334,31/05/2020 15:00:00
1.41,50.091,98.876,99.756,7.542,4.458,0,59.728,1.145,88.098,-12.1030559999999,-76.9891659999995,99704.717,18.746,31/05/2020 16:00:00
1.556,63.234,148.804,93.927,9.769,5.509,0,60.148,0.227,92.17,-12.1030559999999,-76.9891659999995,99720.364,18.015,31/05/2020 17:00:00
0,62.229,178.02,90.222,11.003,5.352,0,56.768,0,93.68,-12.1030559999999,-76.9891659999995,99754.447,17.593,31/05/2020 18:00:00
0,60.538,201.092,87.667,12.85,6.159,0,52.672,0,94.238,-12.1030559999999,-76.9891659999995,99807.163,17.44,31/05/2020 19:00:00
0.21,56.49,206.948,87.015,11.954,7.016,0,55.835,0,95.496,-12.1030559999999,-76.9891659999995,99865.298,17.308,31/05/2020 20:00:00
0,51.358,202.215,87.466,11.017,6.95,0,54.732,0,96.048,-12.1030559999999,-76.9891659999995,99915.392,17.3,31/05/2020 21:00:00
0,44.224,188.957,88.331,9.916,6.316,0,53.534,0,94.631,-12.1030559999999,-76.9891659999995,99980.718,17.49,31/05/2020 22:00:00
0,39.652,171.76,89.791,9.014,5.143,0,50.853,0,92.296,-12.1030559999999,-76.9891659999995,99957.592,17.818,31/05/2020 23:00:00
0,42.277,171.276,89.646,10.382,5.889,0,50.419,0,92.698,-12.1030559999999,-76.9891659999995,99899.056,17.731,01/06/2020 00:00:00
0,46.064,175.456,88.866,12.134,7.057,0,50.038,0,93.389,-12.1030559999999,-76.9891659999995,99839.34,17.657,01/06/2020 01:00:00
0,45.879,181.19,88.448,19.617,10.923,0,51.201,0,94.436,-12.1030559999999,-76.9891659999995,99793.036,17.45,01/06/2020 02:00:00
0,47.405,199.957,87.048,16.626,8.879,0,51.009,0,96.2,-12.1030559999999,-76.9891659999995,99759.956,16.993,01/06/2020 03:00:00
0,44.791,194.4,87.398,14.218,8.066,0,50.764,0,96.2,-12.1030559999999,-76.9891659999995,99747.887,17.028,01/06/2020 04:00:00
0,43.793,187.601,87.863,14.57,9.076,0,50.869,0,96.2,-12.1030559999999,-76.9891659999995,99747.969,17.084,01/06/2020 05:00:00
1.591,44.859,188.658,87.697,13.838,9.347,0,51.462,0,96.2,-12.1030559999999,-76.9891659999995,99778.214,17.139,01/06/2020 06:00:00
31.045,48.871,194.115,87.502,14.519,9.19,0,55.353,0,96.2,-12.1030559999999,-76.9891659999995,99818.002,17.097,01/06/2020 07:00:00
202.863,56.041,187.716,88.651,18.011,10.874,0.005,60.202,0.033,96.074,-12.1030559999999,-76.9891659999995,99881.313,17.458,01/06/2020 08:00:00
292.665,55.54,170.357,91.035,19.896,11.345,0.02,61.405,0.319,94.536,-12.1030559999999,-76.9891659999995,99945.523,17.877,01/06/2020 09:00:00
286.898,52.142,153.208,93.298,21.137,11.371,0.154,59.623,0.585,93.572,-12.1030559999999,-76.9891659999995,99964.979,18.083,01/06/2020 10:00:00
275.682,49.457,138.891,94.809,13.616,7.877,0.26,60.468,0.945,92.81,-12.1030559999999,-76.9891659999995,99974.103,18.336,01/06/2020 11:00:00
170.169,22.45,169.303,97.447,10.943,6.619,0.292,60.111,2.012,83.335,-12.1030559999999,-76.9891659999995,99919.617,20.346,01/06/2020 12:00:00
218.61,14.25,6.746,111.457,10.021,5.631,0.179,61.215,2.053,78.886,-12.1030559999999,-76.9891659999995,99826.111,21.363,01/06/2020 13:00:00
119.202,20.389,5.731,111.831,8.289,4.86,0.048,61.961,1.283,76.861,-12.1030559999999,-76.9891659999995,99738.213,21.824,01/06/2020 14:00:00
176.825,24.732,11.546,111.167,8.984,4.796,0.016,63.665,1.216,77.993,-12.1030559999999,-76.9891659999995,99686.267,21.488,01/06/2020 15:00:00
146,10.71,3.932,113.746,9.28,5.451,0.001,61.23,1.253,82.094,-12.1030559999999,-76.9891659999995,99639.28,20.558,01/06/2020 16:00:00
274.881,82.66,84.337,103.178,13.624,7.181,0.002,59.485,0.589,87.306,-12.1030559999999,-76.9891659999995,99656.449,19.366,01/06/2020 17:00:00
297.425,93.936,169.122,93.859,19.382,10.204,0.12,60.2,0,92.656,-12.1030559999999,-76.9891659999995,99709.453,18.322,01/06/2020 18:00:00
220.484,84.403,196.713,90.152,22.443,11.49,0,58.559,0,95.6,-12.1030559999999,-76.9891659999995,99750.965,17.844,01/06/2020 19:00:00
240.003,74.46,201.323,89.41,22.533,12.259,0,58.544,0,95.459,-12.1030559999999,-76.9891659999995,99792.213,17.8,01/06/2020 20:00:00
245.199,67.97,205.753,88.973,30.876,16.509,0,54.499,0,95.453,-12.1030559999999,-76.9891659999995,99822.501,17.754,01/06/2020 21:00:00
162.599,61.879,201.832,88.821,31.454,17.726,0,56.116,0,95.869,-12.1030559999999,-76.9891659999995,99849.966,17.7,01/06/2020 22:00:00
154.031,55.93,199.477,88.907,28.213,16.711,0,51.049,0,95.996,-12.1030559999999,-76.9891659999995,99848.353,17.563,01/06/2020 23:00:00
77.233,52.369,191.732,89.054,29.844,16.923,0,50.546,0,95.751,-12.1030559999999,-76.9891659999995,99813.866,17.686,02/06/2020 00:00:00
126.549,52.533,195.335,88.918,31.287,19.53,0,50.339,0,94.909,-12.1030559999999,-76.9891659999995,99777.281,17.876,02/06/2020 01:00:00
78.614,51.106,196.326,88.373,28.732,18.939,0,51.409,0,95.804,-12.1030559999999,-76.9891659999995,99739.839,17.619,02/06/2020 02:00:00
154.855,53.328,208.405,87.599,38.333,27.081,0,51.275,0,96.045,-12.1030559999999,-76.9891659999995,99684.172,17.608,02/06/2020 03:00:00
203.881,54.723,209.787,87.448,55.12,39.785,0,50.522,0,96,-12.1030559999999,-76.9891659999995,99652.011,17.573,02/06/2020 04:00:00
265.385,55.823,212.094,87.322,77.122,58.893,0,50.345,0,96.2,-12.1030559999999,-76.9891659999995,99637.959,17.281,02/06/2020 05:00:00
318.56,57.798,213.693,87.024,107.3,84.466,0,51.854,0,96.2,-12.1030559999999,-76.9891659999995,99655.656,17.271,02/06/2020 06:00:00
179.215,55.374,212.823,86.641,65.749,47.174,0,55.172,0,96.2,-12.1030559999999,-76.9891659999995,99701.098,17.191,02/06/2020 07:00:00
169.415,58.515,226.433,85.41,59.666,47.877,0,61.2,0,96.2,-12.1030559999999,-76.9891659999995,99774.968,16.879,02/06/2020 08:00:00
284.826,56.26,207.985,87.16,38.587,31.143,0.112,59.995,0.119,96.2,-12.1030559999999,-76.9891659999995,99844.45,17.155,02/06/2020 09:00:00
257.886,51.295,192.681,88.838,24.102,19.694,0,59.793,0.254,96.126,-12.1030559999999,-76.9891659999995,99887.29,17.356,02/06/2020 10:00:00
293.302,47.162,172.847,91.066,15.315,11.364,0.058,60.339,0.629,94.29,-12.1030559999999,-76.9891659999995,99906.549,17.771,02/06/2020 11:00:00
175.817,24.175,96.411,99.676,9.528,7.047,0.021,60.051,1.247,85.571,-12.1030559999999,-76.9891659999995,99852.21,19.282,02/06/2020 12:00:00
290.093,20.647,205.78,99.985,9.689,6.631,0.042,59.91,1.807,81.936,-12.1030559999999,-76.9891659999995,99761.043,20.151,02/06/2020 13:00:00
388.962,11.604,3.499,113.64,13.96,8.646,0.032,61.326,2.255,75.234,-12.1030559999999,-76.9891659999995,99645.714,21.854,02/06/2020 14:00:00
288.601,42.961,34.958,107.837,9.526,5.342,0,61.21,1.586,80.623,-12.1030559999999,-76.9891659999995,99590.852,20.786,02/06/2020 15:00:00
304.701,54.117,75.857,103.801,14.464,8.123,0,59.648,1.096,83.419,-12.1030559999999,-76.9891659999995,99589.257,20.056,02/06/2020 16:00:00
354.329,73.832,144.452,95.746,16.941,8.392,0,58.699,0.249,91.137,-12.1030559999999,-76.9891659999995,99617.359,18.417,02/06/2020 17:00:00
329.206,79.129,200.646,89.175,21.361,9.779,0.064,61.156,0,95.954,-12.1030559999999,-76.9891659999995,99670.368,17.377,02/06/2020 18:00:00
216.456,68.877,213.005,87.701,20.284,10.778,0,56.863,0,96.198,-12.1030559999999,-76.9891659999995,99718.458,17.329,02/06/2020 19:00:00
293.737,62.901,206.756,88.324,19.574,11.197,0.286,56.482,0,95.905,-12.1030559999999,-76.9891659999995,99750.665,17.48,02/06/2020 20:00:00
135.828,54.245,198.211,88.676,21.012,11.491,0,54.517,0,95.819,-12.1030559999999,-76.9891659999995,99763.399,17.497,02/06/2020 21:00:00
65.438,50.302,196.161,88.755,21.014,12.818,0,50.547,0,95.969,-12.1030559999999,-76.9891659999995,99809.403,17.519,02/06/2020 22:00:00
0.168,48.26,197.645,88.232,19.078,12.077,0,50.471,0,96.2,-12.1030559999999,-76.9891659999995,99857.442,17.179,02/06/2020 23:00:00
0,48.615,218.049,86.351,14.69,10.219,0,50.617,0,96.2,-12.1030559999999,-76.9891659999995,99865.479,16.935,03/06/2020 00:00:00
0,47.995,229.38,85.305,12.429,8.833,0,50.629,0,96.2,-12.1030559999999,-76.9891659999995,99839.578,16.87,03/06/2020 01:00:00
0,45.885,216.873,86.233,11.884,8.115,0,50.573,0,96.2,-12.1030559999999,-76.9891659999995,99800.413,17.022,03/06/2020 02:00:00
0,45.646,220.72,85.755,16.289,12.508,0,51.28,0,96.2,-12.1030559999999,-76.9891659999995,99756.559,16.979,03/06/2020 03:00:00
0,44.392,219.348,85.573,14.587,10.274,0,51.012,0,96.2,-12.1030559999999,-76.9891659999995,99726.467,16.956,03/06/2020 04:00:00
0,44.281,229.916,84.544,11.875,8.44,0,50.604,0,96.2,-12.1030559999999,-76.9891659999995,99710.465,16.723,03/06/2020 05:00:00
1.32,44.953,228.337,84.688,12.688,8.214,0,51.333,0,96.2,-12.1030559999999,-76.9891659999995,99747.878,16.842,03/06/2020 06:00:00
30.981,47.419,236.682,84.312,12.857,7.791,0,53.58,0,96.2,-12.1030559999999,-76.9891659999995,99802.315,16.638,03/06/2020 07:00:00
249.004,55.358,251.077,83.654,10.672,6.224,0.052,59.748,0.032,96.2,-12.1030559999999,-76.9891659999995,99840.594,16.563,03/06/2020 08:00:00
383.302,58.109,229.351,85.771,9.76,6.517,0.115,61.439,0.196,96.2,-12.1030559999999,-76.9891659999995,99860.891,16.829,03/06/2020 09:00:00
256.887,52.105,208.564,87.66,9.382,5.9,0.003,59.332,0.402,96.2,-12.1030559999999,-76.9891659999995,99838.632,16.995,03/06/2020 10:00:00
298.739,49.727,193.116,89.51,13.241,7.753,0.036,59.486,0.427,96.2,-12.1030559999999,-76.9891659999995,99817.262,17.266,03/06/2020 11:00:00
351.414,43.939,168.537,92.274,16.536,10.367,0.078,59.466,0.6,95.975,-12.1030559999999,-76.9891659999995,99796.871,17.738,03/06/2020 12:00:00
406.154,46.68,167.857,92.928,18.136,10.906,0.002,60.421,0.659,95.814,-12.1030559999999,-76.9891659999995,99714.149,17.881,03/06/2020 13:00:00
426.376,40.644,150.52,95.657,19.108,11.258,0.002,61.216,0.97,93.325,-12.1030559999999,-76.9891659999995,99611.532,18.267,03/06/2020 14:00:00
361.267,40.462,147.085,96.28,19.708,11.76,0.02,60.24,0.721,92.036,-12.1030559999999,-76.9891659999995,99529.982,18.349,03/06/2020 15:00:00
270.696,46.999,168.237,93.547,16.964,9.921,0,59.41,0.399,93.966,-12.1030559999999,-76.9891659999995,99501.287,17.843,03/06/2020 16:00:00
328.8,54.44,196.706,89.753,14.669,7.13,0,60.01,0.001,94.889,-12.1030559999999,-76.9891659999995,99512.474,17.356,03/06/2020 17:00:00
275.78,51.285,216.871,88.007,14.197,7.235,0,60.914,0,94.44,-12.1030559999999,-76.9891659999995,99537.459,17.192,03/06/2020 18:00:00
288.775,53.572,239.6,86.225,12.761,6.849,0,60.229,0,96.127,-12.1030559999999,-76.9891659999995,99599.858,16.951,03/06/2020 19:00:00
295.411,53.806,237.158,86.165,14.232,7.883,0,57.059,0,96.2,-12.1030559999999,-76.9891659999995,99668.352,16.992,03/06/2020 20:00:00
174.478,47.686,224.493,86.543,13.463,8.709,0,57.39,0,96.2,-12.1030559999999,-76.9891659999995,99710.339,17.006,03/06/2020 21:00:00
78.647,45.268,210.616,87.158,13.69,9.098,0,52.515,0,96.2,-12.1030559999999,-76.9891659999995,99747.21,17.077,03/06/2020 22:00:00
10.079,46.592,216.504,86.371,15.379,8.832,0,50.41,0,96.2,-12.1030559999999,-76.9891659999995,99765.812,16.792,03/06/2020 23:00:00
0,44.658,236.135,84.539,11.867,6.664,0,50.263,0,96.2,-12.1030559999999,-76.9891659999995,99783.57,16.427,04/06/2020 00:00:00
0,43.741,248.365,83.458,10.816,6.412,0,50.605,0,96.2,-12.1030559999999,-76.9891659999995,99778.899,16.283,04/06/2020 01:00:00
0,41.7,251.076,83.054,10.113,6.146,0,51.224,0,96.2,-12.1030559999999,-76.9891659999995,99728.394,16.215,04/06/2020 02:00:00
0,40.272,246.415,83.35,10.643,6.971,0,50.148,0,96.2,-12.1030559999999,-76.9891659999995,99631.282,16.266,04/06/2020 03:00:00
0,40.684,238.472,83.839,11.962,8.162,0,50.518,0,96.2,-12.1030559999999,-76.9891659999995,99580.649,16.455,04/06/2020 04:00:00
16.797,41.728,232.906,84.403,14.344,9.833,0,51.142,0,96.2,-12.1030559999999,-76.9891659999995,99602.452,16.656,04/06/2020 05:00:00
1.842,40.764,230.262,84.554,18.833,13.867,0,52.209,0,96.115,-12.1030559999999,-76.9891659999995,99641.023,16.748,04/06/2020 06:00:00
143.644,46.472,227.203,85.01,23.713,14.276,0.128,55.012,0,95.829,-12.1030559999999,-76.9891659999995,99678.168,16.788,04/06/2020 07:00:00
192.594,48.608,217.583,86.117,24.453,12.419,0,59.343,0,94.624,-12.1030559999999,-76.9891659999995,99728.04,17.007,04/06/2020 08:00:00
275.045,44.952,197.949,88.517,25.114,11.004,0.247,60.339,0.258,92.577,-12.1030559999999,-76.9891659999995,99744.86,17.194,04/06/2020 09:00:00
344.64,39.299,150.563,94.258,23.811,12.009,0.21,64.028,1.027,87.9,-12.1030559999999,-76.9891659999995,99722.19,18.29,04/06/2020 10:00:00
317.566,26.041,180.083,96.396,20.038,14.291,0.01,61.611,1.707,81.624,-12.1030559999999,-76.9891659999995,99663.49,19.568,04/06/2020 11:00:00
349.601,31.568,106.283,101.864,21.585,12.544,0.104,60.669,1.822,82.613,-12.1030559999999,-76.9891659999995,99645.959,19.523,04/06/2020 12:00:00
316.375,35.926,65.383,104.894,24.076,12.979,0,60.029,1.789,82.399,-12.1030559999999,-76.9891659999995,99605.503,19.477,04/06/2020 13:00:00
317.878,46.268,96.379,101.766,24.97,15.433,0.001,61.51,1.547,84.227,-12.1030559999999,-76.9891659999995,99570.041,19.019,04/06/2020 14:00:00
338.704,47.108,107.33,101.05,26.171,15.883,0.062,64.533,1.335,84.505,-12.1030559999999,-76.9891659999995,99490.81,18.922,04/06/2020 15:00:00
344.123,52.395,132.217,98.73,33.782,20.373,0,61.707,0.835,86.402,-12.1030559999999,-76.9891659999995,99449.004,18.605,04/06/2020 16:00:00
300.711,61.869,166.914,94.053,26.543,15.512,0,61.142,0.181,90.22,-12.1030559999999,-76.9891659999995,99463.795,17.906,04/06/2020 17:00:00
273.219,64.683,198.927,89.829,26.539,13.113,0,60.549,0,92.296,-12.1030559999999,-76.9891659999995,99502.279,17.469,04/06/2020 18:00:00
349.074,67.557,222.411,87.408,31.62,15.648,0.206,57.468,0,94.242,-12.1030559999999,-76.9891659999995,99531.257,17.24,04/06/2020 19:00:00
242.789,60.783,217.391,87.564,30.678,15.718,0,59.557,0,95.047,-12.1030559999999,-76.9891659999995,99571.087,17.212,04/06/2020 20:00:00
63.479,52.854,212.486,87.292,27.644,13.826,0,53.837,0,96.159,-12.1030559999999,-76.9891659999995,99630.124,16.95,04/06/2020 21:00:00
5.33,51.398,220.025,86.406,23.005,12.594,0,52.336,0,96.2,-12.1030559999999,-76.9891659999995,99675.132,16.682,04/06/2020 22:00:00
48.898,48.226,223.246,85.913,21.369,12.163,0,53.111,0,96.2,-12.1030559999999,-76.9891659999995,99647.314,16.53,04/06/2020 23:00:00
0,41.74,207.824,86.932,22.486,12.414,0,51.109,0,96.2,-12.1030559999999,-76.9891659999995,99630.215,16.725,05/06/2020 00:00:00
0,38.829,209.46,86.678,22.445,12.544,0,51.074,0,95.494,-12.1030559999999,-76.9891659999995,99601.07,16.77,05/06/2020 01:00:00
0,37.974,207.439,86.831,24.083,14.339,0,51.231,0,93.816,-12.1030559999999,-76.9891659999995,99577.663,16.896,05/06/2020 02:00:00
0,41.126,217.855,86.087,32.853,21.361,0,51.323,0,93.587,-12.1030559999999,-76.9891659999995,99522.452,16.814,05/06/2020 03:00:00
0,41.816,212.998,86.278,37.894,23.948,0,50.18,0,93.176,-12.1030559999999,-76.9891659999995,99475.459,16.878,05/06/2020 04:00:00
2.513,43.196,210.633,86.265,33.999,22.416,0,50.374,0,92.799,-12.1030559999999,-76.9891659999995,99459.342,16.912,05/06/2020 05:00:00
5.252,45.142,221.182,85.517,39.698,25.024,0,52.692,0,93.2,-12.1030559999999,-76.9891659999995,99507.481,16.806,05/06/2020 06:00:00
120.313,49.881,234.63,84.9,70.62,49.788,0,55.991,0,94.252,-12.1030559999999,-76.9891659999995,99538.247,16.661,05/06/2020 07:00:00
395.133,57.258,213.494,86.894,78.82,57.453,0.128,58.187,0.045,93.284,-12.1030559999999,-76.9891659999995,99615.16,17.004,05/06/2020 08:00:00
383.466,48.295,178.182,91.304,72.581,54.649,0.137,59.152,0.522,90.583,-12.1030559999999,-76.9891659999995,99677.738,17.458,05/06/2020 09:00:00
518.559,43.011,143.682,96.442,54.528,37.362,0.29,59.99,1.362,86.408,-12.1030559999999,-76.9891659999995,99669.695,18.552,05/06/2020 10:00:00
399.387,29.786,186.804,97.034,37.3,24.59,0.001,60.014,2.066,80.94,-12.1030559999999,-76.9891659999995,99632.521,19.89,05/06/2020 11:00:00
447.078,24.231,119.741,104.442,38.174,24.557,0.203,62.331,1.263,78.154,-12.1030559999999,-76.9891659999995,99544.195,20.617,05/06/2020 12:00:00
421.542,27.151,45.646,108.951,33.819,22.326,0.135,63.007,1.352,78.893,-12.1030559999999,-76.9891659999995,99477.432,20.333,05/06/2020 13:00:00
322.613,26.929,39.69,109.782,27.787,19.412,0,62.723,1.521,78.974,-12.1030559999999,-76.9891659999995,99447.125,20.205,05/06/2020 14:00:00
284.677,30.833,47.282,109.105,28.648,20.579,0.002,61.916,1.948,80.265,-12.1030559999999,-76.9891659999995,99431.426,19.749,05/06/2020 15:00:00
322.604,36.142,57.329,108.135,26.656,19.235,0.035,61.349,1.516,82.773,-12.1030559999999,-76.9891659999995,99441.571,18.974,05/06/2020 16:00:00
355.883,70.389,136.982,98.54,25.841,16.638,0,60.315,0.582,86.531,-12.1030559999999,-76.9891659999995,99472.247,18.209,05/06/2020 17:00:00
472.307,75.797,191.616,92.738,40.839,24.361,0,61.355,0.015,88.836,-12.1030559999999,-76.9891659999995,99506.858,17.753,05/06/2020 18:00:00
579.816,76.327,256.221,86.707,56.694,34.846,0,58.156,0,91.839,-12.1030559999999,-76.9891659999995,99537.847,16.975,05/06/2020 19:00:00
402.626,66.631,259.659,85.683,55.916,34.898,0,57.333,0,93.705,-12.1030559999999,-76.9891659999995,99621.893,16.851,05/06/2020 20:00:00
296.218,55.626,217.404,88.639,69.284,45.262,0,56.933,0,92.86,-12.1030559999999,-76.9891659999995,99717.257,17.091,05/06/2020 21:00:00
170.902,48.907,205.482,89.364,64.758,46.259,0,52.909,0,93.371,-12.1030559999999,-76.9891659999995,99812.464,16.997,05/06/2020 22:00:00
142.902,48.099,211.231,88.444,58.99,43.463,0,50.639,0,95.189,-12.1030559999999,-76.9891659999995,99814.38,16.754,05/06/2020 23:00:00
136.905,47.38,212.982,87.924,54.47,41.517,0,50.779,0,94.993,-12.1030559999999,-76.9891659999995,99806.305,16.85,06/06/2020 00:00:00
113.231,47.971,225.187,86.862,57.131,43.419,0,51.033,0,96.173,-12.1030559999999,-76.9891659999995,99824.91,16.593,06/06/2020 01:00:00
94.65,45.712,223.497,86.86,62.975,46.798,0,50.415,0,96.2,-12.1030559999999,-76.9891659999995,99792.488,16.444,06/06/2020 02:00:00
