CO (ug/m3),H2S (ug/m3),NO2 (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Ruido (dB),UV,Humedad (%),Latitud,Longitud,Presion (hPa),Temperatura (C),Fecha
1706.75,146.007,50.883,0,61.966,16.576,3.289,75.903,0.196,78.917,-12.0588889999999,-77.0719450000015,99514.653,21.044,30/04/2020 08:00:00
1332.102,129.934,49.446,0,52.586,14.26,4.603,76.268,0.701,68.605,-12.0588889999999,-77.0719450000014,99543.664,23.605,30/04/2020 09:00:00
1431.046,103.861,51.273,0.001,55.308,15.68,4.543,76.653,1.74,57.382,-12.0588889999999,-77.0719450000015,99506.863,26.639,30/04/2020 10:00:00
1288.366,84.143,53.652,1.891,66.564,20.108,5.226,77.748,3.741,58.774,-12.0588889999999,-77.0719450000014,99480.671,27.173,30/04/2020 11:00:00
1051.097,67.158,50.453,1.935,78.261,17.751,5.174,77.864,4.722,56.224,-12.0588889999999,-77.0719450000014,99443.691,27.532,30/04/2020 12:00:00
973.887,74.784,43.191,0.746,46.425,10.9,4.977,77.459,4.604,50.524,-12.0588889999999,-77.0719450000014,99385.038,28.464,30/04/2020 13:00:00
1115.044,45.858,40.954,0.523,46.164,11.035,4.896,77.819,4.7,50.716,-12.0588889999999,-77.0719450000015,99308.817,29.324,30/04/2020 14:00:00
953.135,52.119,32.352,1.856,34.434,9.403,4.274,76.809,4.66,53.221,-12.0588889999999,-77.0719450000014,99272.758,28.278,30/04/2020 15:00:00
1318.136,42.721,33.579,4.52,36.068,8.484,4.386,76.981,4.391,55.243,-12.0588889999999,-77.0719450000014,99258.752,26.852,30/04/2020 16:00:00
1322.025,31.525,35.51,4.398,34.299,8.543,2.899,76.611,3.533,58.806,-12.0588889999999,-77.0719450000015,99237.856,26.175,30/04/2020 17:00:00
1525.746,19.87,51.209,8.269,42.983,10.405,1.674,75.007,0.789,60.895,-12.0588889999999,-77.0719450000014,99261.442,25.527,30/04/2020 18:00:00
808.319,2.631,55.677,4.77,33.227,9.593,0.618,71.18,0,66.231,-12.0588889999999,-77.0719450000014,99342.055,23.391,30/04/2020 19:00:00
471.075,2.499,54.354,2.324,31.418,8.932,0.144,68.263,0,67.375,-12.0588889999999,-77.0719450000015,99369.055,22.813,30/04/2020 20:00:00
361.66,6.842,52.849,2.005,33.619,10.199,0.332,67.897,0,71.361,-12.0588889999999,-77.0719450000014,99408.629,22.304,30/04/2020 21:00:00
226.574,2.05,52.883,1.256,37.83,11.57,0.022,68.416,0,74.233,-12.0588889999999,-77.0719450000014,99414.007,21.916,30/04/2020 22:00:00
151.749,3.072,51.591,0.974,30.306,10.168,0.008,67.508,0,75.195,-12.0588889999999,-77.0719450000014,99419.554,21.731,30/04/2020 23:00:00
107.751,3.264,51.758,0.471,30.727,10.256,0.013,66.722,0,75.159,-12.0588889999999,-77.0719450000014,99366.919,21.792,01/05/2020 00:00:00
156.653,5.888,52.587,0.887,34.358,11.16,0.003,68.895,0,76.126,-12.0588889999999,-77.0719450000014,99342.305,21.631,01/05/2020 01:00:00
108.14,2.985,52.623,0.935,41.115,13.034,0.009,68.545,0,80.182,-12.0588889999999,-77.0719450000014,99328.752,20.816,01/05/2020 02:00:00
80.948,4.206,52.431,0.484,35.978,12.394,0.004,68.123,0,82.547,-12.0588889999999,-77.0719450000014,99302.996,20.318,01/05/2020 03:00:00
199.309,15.794,52.052,0.104,33.08,11.94,0.031,68.127,0,82.556,-12.0588889999999,-77.0719450000014,99273.955,20.31,01/05/2020 04:00:00
338.395,22.242,52.298,0.343,32.717,12.13,0.13,69.276,0,82.135,-12.0588889999999,-77.0719450000014,99275.231,20.362,01/05/2020 05:00:00
761.733,41.305,53.893,0.797,38.221,13.179,0.063,72.049,0,83.477,-12.0588889999999,-77.0719450000014,99293.03,20.069,01/05/2020 06:00:00
1541.414,87.826,54.494,0.641,44.515,14.535,1.612,73.734,0.015,82.598,-12.0588889999999,-77.0719450000014,99343.588,20.307,01/05/2020 07:00:00
1305.21,121.015,52.868,0.047,42.534,13.89,3.205,74.037,0.189,80.444,-12.0588889999999,-77.0719450000014,99406.525,20.827,01/05/2020 08:00:00
914.405,95.447,51.461,0.126,40.89,13.592,2.606,73.505,0.716,75.256,-12.0588889999999,-77.0719450000014,99478.348,22.153,01/05/2020 09:00:00
624.675,41.897,49.64,0.072,39.019,13.543,2.383,73.02,1.82,68.521,-12.0588889999999,-77.0719450000014,99502.235,24.011,01/05/2020 10:00:00
643.43,67.43,47.144,0.773,38.703,13.068,4.239,74.629,3.687,60.427,-12.0588889999999,-77.0719450000015,99457.08,26.309,01/05/2020 11:00:00
573.883,44.776,43.713,1.519,38.747,11.555,4.654,74.834,4.614,55.402,-12.0588889999999,-77.0719450000014,99415.115,27.87,01/05/2020 12:00:00
772.913,41.049,43.072,3.022,41.422,11.906,4.395,75.864,4.565,54.098,-12.0588889999999,-77.0719450000015,99367.978,28.366,01/05/2020 13:00:00
844.352,36.63,43.072,4.716,37.646,12.746,2.654,75.845,4.395,53.551,-12.0588889999999,-77.0719450000014,99305.813,28.553,01/05/2020 14:00:00
839.03,38.281,36.89,3.392,29.213,9.656,2.082,74.608,4.519,49.755,-12.0588889999999,-77.0719450000015,99248.591,29.381,01/05/2020 15:00:00
754.908,36.52,28.883,4.672,32.871,9.249,2.07,74.144,4.472,51.044,-12.0588889999999,-77.0719450000015,99226.649,29.256,01/05/2020 16:00:00
1099.375,34.198,31.044,6.871,26.042,8.539,4.162,73.637,3.631,57.263,-12.0588889999999,-77.0719450000014,99257.029,26.894,01/05/2020 17:00:00
1175.97,3.102,49.988,10.571,31.201,10.048,1.389,71.962,0.821,64.486,-12.0588889999999,-77.0719450000015,99312.171,24.806,01/05/2020 18:00:00
690.108,0.142,56.187,5.069,35.264,10.926,0.555,69.227,0,69.597,-12.0588889999999,-77.0719450000014,99382.563,22.98,01/05/2020 19:00:00
382.131,0.506,54.21,3.09,36.78,11.68,0.137,66.08,0,73.625,-12.0588889999999,-77.0719450000015,99481.907,22.059,01/05/2020 20:00:00
275.264,2.932,52.806,1.493,35.393,11.79,0.116,65.538,0,73.977,-12.0588889999999,-77.0719450000014,99549.568,22.305,01/05/2020 21:00:00
188.468,5.2,51.404,1.024,32.583,11.701,0.054,65.261,0,73.457,-12.0588889999999,-77.0719450000015,99572.318,22.464,01/05/2020 22:00:00
189.083,9.006,51.04,0.562,30.361,11.688,0.044,66.055,0,72.76,-12.0588889999999,-77.0719450000014,99523.421,22.677,01/05/2020 23:00:00
122.523,4.701,50.73,0.645,30.885,10.928,0.026,65.562,0,73.509,-12.0588889999999,-77.0719450000014,99461.867,22.651,02/05/2020 00:00:00
114.989,0.685,51.821,0.96,31.27,11.119,0.044,67.312,0,77.119,-12.0588889999999,-77.0719450000014,99412.966,22.087,02/05/2020 01:00:00
84.806,0.235,52.86,1.397,38.224,12.937,0.285,68.021,0,82.174,-12.0588889999999,-77.0719450000014,99387.698,21.074,02/05/2020 02:00:00
59.487,1.256,53.035,1.206,37.957,13.245,0,67.404,0,85.684,-12.0588889999999,-77.0719450000014,99377.77,20.246,02/05/2020 03:00:00
144.545,14.705,53.221,0.639,42.371,15.328,0.011,68.611,0,86.813,-12.0588889999999,-77.0719450000015,99366.976,19.992,02/05/2020 04:00:00
202.676,20.009,52.896,0.625,42.228,15.531,0,71.136,0,87.777,-12.0588889999999,-77.0719450000014,99385.615,19.653,02/05/2020 05:00:00
714.115,57.081,53.711,0.523,52.89,20.691,0.089,73.444,0,87.265,-12.0588889999999,-77.0719450000014,99391.484,19.794,02/05/2020 06:00:00
1265.172,82.877,54.044,0.469,55.423,20.733,0.321,75.206,0.023,85.57,-12.0588889999999,-77.0719450000015,99421.378,20.19,02/05/2020 07:00:00
1399.936,127.759,50.837,0,59.198,17.29,2.036,75.559,0.46,77.766,-12.0588889999999,-77.0719450000014,99448.164,22.18,02/05/2020 08:00:00
1167.207,76.786,49.5,0.042,60.191,16.461,1.179,75.158,0.824,72.658,-12.0588889999999,-77.0719450000015,99492.119,23.386,02/05/2020 09:00:00
883.91,87.438,46.952,0.061,39.125,12.567,1.927,75.563,1.641,66.74,-12.0588889999999,-77.0719450000014,99520.168,25.02,02/05/2020 10:00:00
865.047,64.577,46.159,0.163,37.677,11.317,2.269,76.025,2.361,60.703,-12.0588889999999,-77.0719450000015,99502.052,26.596,02/05/2020 11:00:00
1092.5,62.611,46.995,1.616,37.65,10.99,2.793,76.145,2.921,57.268,-12.0588889999999,-77.0719450000014,99461.922,27.721,02/05/2020 12:00:00
967.179,80.677,39.265,2.005,40.954,10.129,4.558,76.16,3.699,51.464,-12.0588889999999,-77.0719450000014,99373.277,29.415,02/05/2020 13:00:00
1029.193,19.457,43.358,4.417,30.443,8.1,3.905,75.395,2.046,56.15,-12.0588889999999,-77.0719450000015,99288.853,27.683,02/05/2020 14:00:00
1131.509,54.327,38.112,1.639,28.489,7.459,3.836,76.063,3.977,54.743,-12.0588889999999,-77.0719450000014,99231.41,28.113,02/05/2020 15:00:00
1123.314,39.369,37.628,5.421,34.883,8.699,2.724,75.937,3.26,59.353,-12.0588889999999,-77.0719450000014,99213.366,26.682,02/05/2020 16:00:00
1436.356,18.588,51.946,8.482,33.861,9.746,1.61,75.5,0.824,65.463,-12.0588889999999,-77.0719450000014,99246.951,24.468,02/05/2020 17:00:00
1421.048,24.944,54.366,4.259,35.886,10.037,1.272,73.842,0.646,68.202,-12.0588889999999,-77.0719450000015,99291.685,23.47,02/05/2020 18:00:00
624.101,2.057,54.74,3.509,32.43,10.827,0.261,68.849,0,74.793,-12.0588889999999,-77.0719450000015,99333.669,21.679,02/05/2020 19:00:00
358.031,0.46,54.233,2.143,35.003,12.183,0.119,66.992,0,79.889,-12.0588889999999,-77.0719450000015,99393.844,20.733,02/05/2020 20:00:00
595.801,29.163,53.398,0.537,38.523,12.727,1.22,64.444,0,77.814,-12.0588889999999,-77.0719450000014,99411.707,21.312,02/05/2020 21:00:00
308.549,25.85,51.998,0.276,38.127,12.308,0.029,65.689,0,73.568,-12.0588889999999,-77.0719450000014,99411.986,22.359,02/05/2020 22:00:00
182.964,7.775,50.784,0.647,30.263,11.285,0.096,64.659,0,75.146,-12.0588889999999,-77.0719450000014,99413.139,21.73,02/05/2020 23:00:00
56.861,1.313,51.875,1.319,31.785,10.517,0.035,66.723,0,79.905,-12.0588889999999,-77.0719450000014,99416.684,20.912,03/05/2020 00:00:00
19.261,4.331,51.534,0.275,28.033,9.615,0.01,63.789,0,80.022,-12.0588889999999,-77.0719450000014,99376.572,20.921,03/05/2020 01:00:00
14.058,2.742,51.503,0.336,26.961,9.569,0.014,63.823,0,81.568,-12.0588889999999,-77.0719450000015,99324.971,20.771,03/05/2020 02:00:00
2.405,3.669,51.29,0.139,26.049,9.873,0.004,65.429,0,81.295,-12.0588889999999,-77.0719450000014,99311.356,20.693,03/05/2020 03:00:00
2.924,1.084,50.85,0.531,29.604,10.872,0,64.751,0,84.548,-12.0588889999999,-77.0719450000014,99295.646,19.915,03/05/2020 04:00:00
4.515,1.676,51.497,0.461,27.88,11.013,0,65.887,0,87.159,-12.0588889999999,-77.0719450000014,99298.834,19.363,03/05/2020 05:00:00
201.234,17.043,51.965,0.087,26.944,10.766,0,68.118,0,85.547,-12.0588889999999,-77.0719450000015,99299.296,19.758,03/05/2020 06:00:00
455.403,34.928,52.443,0.521,35.154,12.15,0.095,71.374,0.028,84.225,-12.0588889999999,-77.0719450000014,99337.412,19.959,03/05/2020 07:00:00
340.91,29.96,50.643,0.103,36.221,11.71,0.231,69.834,0.342,84.607,-12.0588889999999,-77.0719450000015,99365.958,19.957,03/05/2020 08:00:00
346.703,42.253,49.424,0.094,29.218,10.588,0.292,68.757,0.463,81.337,-12.0588889999999,-77.0719450000014,99400.433,20.739,03/05/2020 09:00:00
104.319,56.623,46.71,0.042,21.95,8.806,1.442,68.537,1.912,72.883,-12.0588889999999,-77.0719450000015,99411.486,22.973,03/05/2020 10:00:00
107.39,46.237,41.8,1.091,21.215,8.787,2.336,70.345,3.692,63.638,-12.0588889999999,-77.0719450000015,99398.265,25.552,03/05/2020 11:00:00
114.958,32.338,40.209,1.63,24.267,9.01,2.79,72.059,4.59,56.989,-12.0588889999999,-77.0719450000015,99364.495,27.59,03/05/2020 12:00:00
212.477,23.453,36.925,4.606,26.862,9.832,2.094,72.912,4.551,53.775,-12.0588889999999,-77.0719450000014,99294.805,28.689,03/05/2020 13:00:00
187.115,33.295,37.647,3.72,23.176,8.455,2.567,71.768,3.388,53.533,-12.0588889999999,-77.0719450000015,99235.542,28.799,03/05/2020 14:00:00
185.787,22.66,33.112,2.9,18.086,7.017,1.881,72.28,4.39,52.894,-12.0588889999999,-77.0719450000014,99171.415,29.145,03/05/2020 15:00:00
53.625,15.396,24.409,4.268,26.393,7.13,2.296,70.538,4.515,55.779,-12.0588889999999,-77.0719450000015,99169.092,27.901,03/05/2020 16:00:00
318.718,6.774,34.885,9.493,23.495,7.278,1.992,70.578,2.893,64.835,-12.0588889999999,-77.0719450000014,99168.773,24.815,03/05/2020 17:00:00
583.42,0.051,55.571,6.842,25.217,9.591,0.844,69.175,0.129,74.268,-12.0588889999999,-77.0719450000014,99172.111,22.372,03/05/2020 18:00:00
240.646,0.179,55.566,2.693,28.303,12.455,0.36,67.359,0,77.641,-12.0588889999999,-77.0719450000014,99214.948,21.467,03/05/2020 19:00:00
105.581,0.881,53.428,1.634,27.601,11.557,0.093,67.501,0,79.658,-12.0588889999999,-77.0719450000015,99293.352,20.807,03/05/2020 20:00:00
26.819,1.994,52.5,0.558,23.055,9.818,0.054,67.934,0,80.448,-12.0588889999999,-77.0719450000014,99345.794,20.513,03/05/2020 21:00:00
2.904,8.11,51.001,0.026,24.161,10.185,0.002,65.807,0,78.725,-12.0588889999999,-77.0719450000014,99342.741,21.063,03/05/2020 22:00:00
12.188,10.712,50.457,0.024,22.339,9.958,0.002,66.64,0,77.469,-12.0588889999999,-77.0719450000014,99301.18,21.376,03/05/2020 23:00:00
9.762,11.709,50.533,0.007,24.987,10.062,0.054,66.515,0,76.701,-12.0588889999999,-77.0719450000014,99266.535,21.595,04/05/2020 00:00:00
31.357,3.739,51.666,0.221,28.727,10.077,0.016,68.335,0,80.522,-12.0588889999999,-77.0719450000014,99264.479,21.041,04/05/2020 01:00:00
989.477,30.184,50.433,1.115,33.167,13.265,0,71.09,0.7,63.574,-12.058889,-77.071945,99298.246,25.4,04/05/2020 12:00:00
1665.284,87.169,50.714,0.602,42.221,12.701,2.031,76.389,1.655,60.848,-12.0588889999999,-77.0719450000015,99240.314,26.269,04/05/2020 13:00:00
961.065,37.795,46.661,2.102,36.068,10.156,1.917,76.234,1.512,70.025,-12.0588889999999,-77.0719450000014,99185.984,23.812,04/05/2020 14:00:00
1531.475,90.168,51.24,1.919,38.632,10.872,3.487,76.442,1.017,71.294,-12.0588889999999,-77.0719450000014,99145.716,22.882,04/05/2020 15:00:00
1685.177,114.372,51.019,0.741,34.49,9.144,1.866,75.881,0.719,67.965,-12.0588889999999,-77.0719450000014,99102.578,23.247,04/05/2020 16:00:00
2205.243,151.501,50.132,0.635,32.692,8.845,6.016,76.019,0.782,65.56,-12.0588889999999,-77.0719450000014,99112.578,23.72,04/05/2020 17:00:00
2006.808,87.573,55.695,3.876,36.567,11.301,0.893,74.914,0.071,64.6,-12.0588889999999,-77.0719450000014,99134.863,24.137,04/05/2020 18:00:00
520.146,4.491,52.7,2.285,33.472,11.108,0.239,70.657,0,77.954,-12.0588889999999,-77.0719450000014,99191.039,21.335,04/05/2020 19:00:00
256.234,2.573,52.474,0.832,29.324,10.833,0.036,68.66,0,84.354,-12.0588889999999,-77.0719450000014,99268.421,19.958,04/05/2020 20:00:00
228.945,14.308,50.927,0.081,39.05,12.473,0.017,67.965,0,80.991,-12.0588889999999,-77.0719450000014,99233.891,20.498,04/05/2020 21:00:00
75.374,4.318,49.787,0.011,25.64,10.255,0.001,68.224,0,82.264,-12.0588889999999,-77.0719450000015,99225.59,19.998,04/05/2020 22:00:00
39.699,0.955,49.68,0.004,26.213,10.779,0.014,68.056,0,84.877,-12.0588889999999,-77.0719450000015,99231.523,19.572,04/05/2020 23:00:00
101.471,7.613,50.22,0,31.432,12.619,0.014,67.817,0,83.477,-12.0588889999999,-77.0719450000014,99190.169,20.055,05/05/2020 00:00:00
115.965,14.356,49.721,0,36.119,12.371,0.066,71.862,0,80.88,-12.0588889999999,-77.0719450000015,99213.2,20.392,05/05/2020 01:00:00
82.21,5.76,50.391,0.002,40.98,13.638,0,69.673,0,83.693,-12.0588889999999,-77.0719450000014,99210.597,19.737,05/05/2020 02:00:00
218.299,21.806,50.23,0,35.41,13.104,0.033,67.595,0,83.007,-12.0588889999999,-77.0719450000014,99124.289,20.007,05/05/2020 03:00:00
249.989,17.596,49.114,0.176,31.846,11.441,0.011,68.842,0,85.945,-12.0588889999999,-77.0719450000014,99073.796,19.466,05/05/2020 04:00:00
281.112,6.387,50.339,0.006,30.812,12.154,0,71.234,0,91.771,-12.0588889999999,-77.0719450000014,99084.467,18.335,05/05/2020 05:00:00
739.114,45.334,52.013,0.034,35.842,13.82,0.309,74.533,0,90.705,-12.0588889999999,-77.0719450000015,99125.64,18.589,05/05/2020 06:00:00
810.229,48.523,50.959,0,40.162,13.58,0.179,76.114,0.008,89.782,-12.0588889999999,-77.0719450000014,99189.461,18.82,05/05/2020 07:00:00
1148.896,66.862,51.193,0.005,53.502,15.919,0.416,75.862,0.133,90.443,-12.0588889999999,-77.0719450000014,99258.411,18.828,05/05/2020 08:00:00
1266.111,88.346,50.039,0,61.189,16.635,1.046,76.184,0.511,83.788,-12.0588889999999,-77.0719450000014,99288.932,20.3,05/05/2020 09:00:00
1421.14,108.041,49.615,0,45.093,14.883,1.767,76.025,0.675,77.402,-12.0588889999999,-77.0719450000015,99333.792,21.686,05/05/2020 10:00:00
1463.714,102.742,48.875,0,51.437,15.118,2.49,76.499,1.533,71.459,-12.0588889999999,-77.0719450000014,99322.898,23.299,05/05/2020 11:00:00
1360.998,83.872,48.735,0.032,45.208,14.56,2.589,76.189,1.691,67.931,-12.0588889999999,-77.0719450000014,99293.89,24.168,05/05/2020 12:00:00
1292.514,95.046,44.434,0.036,45.138,13.773,4.102,76.176,2.826,58.923,-12.0588889999999,-77.0719450000015,99158.291,26.874,05/05/2020 13:00:00
1173.176,17.732,47.782,2.731,42.993,11.129,1.842,76.371,1.641,67.481,-12.0588889999999,-77.0719450000014,99050.514,23.802,05/05/2020 14:00:00
1440.313,36.728,52.706,2.552,40.229,13.123,1.397,76.012,1.094,68.524,-12.0588889999999,-77.0719450000015,98950.671,23.542,05/05/2020 15:00:00
1596.668,60.238,55.34,2.918,57.596,15.053,1.256,75.894,0.616,68.118,-12.0588889999999,-77.0719450000014,98908.421,23.587,05/05/2020 16:00:00
1306.726,18.719,54.845,1.899,48.559,13.828,0.852,75.885,0.258,76.819,-12.0588889999999,-77.0719450000014,98906.582,21.089,05/05/2020 17:00:00
1402.284,43.512,54.948,0.273,49.797,14.966,0.695,74.479,0.08,75.96,-12.0588889999999,-77.0719450000014,98948.694,21.405,05/05/2020 18:00:00
835.834,33.85,55.858,0.367,45.927,14.54,0.056,69.499,0,75.243,-12.0588889999999,-77.0719450000014,99010.121,21.611,05/05/2020 19:00:00
560.148,25.128,54.699,0.281,37.521,13.649,0.014,69.72,0,76.03,-12.0588889999999,-77.0719450000014,99077.468,21.436,05/05/2020 20:00:00
162.72,1.164,53.62,0.404,37.937,14.529,0.005,69.463,0,85.17,-12.0588889999999,-77.0719450000014,99161.259,19.55,05/05/2020 21:00:00
196.029,13.17,53.126,0.001,38.011,14.977,0.007,69.083,0,82.054,-12.0588889999999,-77.0719450000014,99183.576,20.231,05/05/2020 22:00:00
115.719,1.962,52.127,0.024,38.219,14.927,0.019,67.952,0,86.738,-12.0588889999999,-77.0719450000014,99228.018,19.205,05/05/2020 23:00:00
97.609,4.243,51.631,0,38.225,15.062,0.015,67.741,0,88.815,-12.0588889999999,-77.0719450000014,99216.227,18.788,06/05/2020 00:00:00
97.96,9.283,52.266,0,46.648,17.686,0,68.943,0,88.219,-12.0588889999999,-77.0719450000014,99204.772,18.818,06/05/2020 01:00:00
63.997,8.118,52.223,0,42.506,15.621,0.011,68.394,0,89.594,-12.0588889999999,-77.0719450000014,99193.86,18.598,06/05/2020 02:00:00
128.98,16.22,51.988,0,37.57,14.958,0.028,68.078,0,90.143,-12.0588889999999,-77.0719450000015,99194.642,18.478,06/05/2020 03:00:00
86.904,11.655,51.556,0,40.552,15.715,0.001,69.538,0,89.631,-12.0588889999999,-77.0719450000014,99211.803,18.508,06/05/2020 04:00:00
421.554,43.66,52.501,0,43.495,17.293,0.023,72.017,0,88.152,-12.0588889999999,-77.0719450000015,99204.048,18.766,06/05/2020 05:00:00
958.816,89.759,53.099,0.077,53.698,19.263,0.651,75.113,0,85.102,-12.0588889999999,-77.0719450000014,99236.653,19.437,06/05/2020 06:00:00
1563.062,122.573,53.156,0.009,64.016,22.737,3.349,76.741,0.027,86.05,-12.0588889999999,-77.0719450000015,99309.562,19.29,06/05/2020 07:00:00
1230.281,80.846,52.46,0,65.929,22.58,1.5,76.004,0.214,88.737,-12.0588889999999,-77.0719450000014,99380.347,18.934,06/05/2020 08:00:00
1362.153,114.114,51.508,0,64.516,21.658,3.576,75.942,0.895,82.805,-12.0588889999999,-77.0719450000015,99435.133,20.377,06/05/2020 09:00:00
1340.412,131.731,50.343,0,48.292,18.411,5.418,76.075,1.653,72.679,-12.0588889999999,-77.0719450000014,99416.412,22.774,06/05/2020 10:00:00
1094.745,97.246,48.632,0,51.659,15.301,7.964,77.099,3.18,64.532,-12.0588889999999,-77.0719450000014,99387.55,25.023,06/05/2020 11:00:00
985.649,58.437,45.758,0,37.685,11.268,6.485,77.157,3.452,61.632,-12.0588889999999,-77.0719450000014,99335.154,25.852,06/05/2020 12:00:00
1282.652,68.37,43.872,0.563,40.903,12.606,6.992,77.305,4.147,53.487,-12.0588889999999,-77.0719450000014,99267.924,28.477,06/05/2020 13:00:00
1410.737,46.705,46.684,0.934,40.869,11.705,4.923,77.164,3.35,54.044,-12.0588889999999,-77.0719450000015,99205.717,28.209,06/05/2020 14:00:00
1450.009,69.205,40.701,0.458,33.539,9.694,5.389,76.885,3.952,53.263,-12.0588889999999,-77.0719450000015,99148.86,28.306,06/05/2020 15:00:00
1433.231,48.793,38.658,1.173,38.818,8.643,4.747,76.552,3.385,57.596,-12.0588889999999,-77.0719450000015,99113.304,26.628,06/05/2020 16:00:00
1823.895,27.018,52.169,4.346,36.218,8.784,3.021,76.111,1.218,62.901,-12.0588889999999,-77.0719450000014,99119.163,24.679,06/05/2020 17:00:00
1684.927,37.447,56.059,2.87,38.149,10.791,2.085,75.209,0.4,66.988,-12.0588889999999,-77.0719450000014,99126.499,23.854,06/05/2020 18:00:00
917.144,10.065,56.545,1.249,38.018,11.763,0.573,71.151,0,70.665,-12.0588889999999,-77.0719450000014,99184.034,22.992,06/05/2020 19:00:00
489.302,3.81,54.736,0.338,33.548,11.887,0.139,69.515,0,74.515,-12.0588889999999,-77.0719450000014,99246.922,22.111,06/05/2020 20:00:00
374.766,9.626,53.381,0.012,36.301,13.704,0.081,68.983,0,75.408,-12.0588889999999,-77.0719450000014,99293.92,21.922,06/05/2020 21:00:00
287.865,11.661,52.372,0.001,34.097,12.134,0.056,68.937,0,74.705,-12.0588889999999,-77.0719450000014,99327.566,22.028,06/05/2020 22:00:00
237.477,7.025,51.694,0,32.151,12.249,0.07,68.122,0,76.188,-12.0588889999999,-77.0719450000014,99320.625,21.747,06/05/2020 23:00:00
172.954,5.271,50.818,0,37.133,14.824,0.043,68.092,0,77.38,-12.0588889999999,-77.0719450000014,99306.91,21.419,07/05/2020 00:00:00
258.39,8.808,51.391,0,39.905,14.205,0.151,68.481,0,79.18,-12.0588889999999,-77.0719450000014,99322.22,21.047,07/05/2020 01:00:00
183.511,8.881,51.806,0,36.479,13.998,0.067,69.273,0,81.454,-12.0588889999999,-77.0719450000014,99331.035,20.537,07/05/2020 02:00:00
163.563,17.854,51.056,0,33.635,13.719,0.018,70.144,0,80.574,-12.0588889999999,-77.0719450000014,99303.994,20.743,07/05/2020 03:00:00
190.413,9.292,52.084,0.018,37.332,14.796,0.066,71.275,0,83.02,-12.0588889999999,-77.0719450000014,99304.6,20.194,07/05/2020 04:00:00
576.788,48.398,52.577,0.004,38.968,15.61,0.142,72.459,0,82.693,-12.0588889999999,-77.0719450000015,99272.941,20.295,07/05/2020 05:00:00
769.902,79.057,52.556,0.02,55.051,19.3,0.797,75.373,0,81.827,-12.0588889999999,-77.0719450000014,99297.118,20.516,07/05/2020 06:00:00
1599.433,120.789,52.548,0.018,82.756,32.062,2.867,76.524,0.019,83.42,-12.0588889999999,-77.0719450000014,99354.519,20.314,07/05/2020 07:00:00
3267.776,219.956,60.356,1.166,84.462,31.342,7.199,75.369,0.285,78.661,-12.0588889999999,-77.0719450000014,99409.984,21.61,07/05/2020 08:00:00
2373.656,180.004,53.267,0.044,61.224,21.796,8.588,76.33,0.678,72.843,-12.0588889999999,-77.0719450000014,99470.886,23.043,07/05/2020 09:00:00
1391.847,102.799,52.505,0,52.855,16.925,6.846,77.116,1.919,68.669,-12.0588889999999,-77.0719450000014,99484.707,24.043,07/05/2020 10:00:00
1230.034,85.809,50.677,0.049,51.062,15.698,7.633,76.663,2.832,63.062,-12.0588889999999,-77.0719450000014,99456.929,25.669,07/05/2020 11:00:00
1217.182,56.725,50.479,0.264,45.816,14.39,4.076,76.852,2.488,59.091,-12.0588889999999,-77.0719450000015,99422.815,27.079,07/05/2020 12:00:00
1690.581,61.2,51.758,1.388,62.496,14.526,3.791,76.837,1.532,61.15,-12.0588889999999,-77.0719450000014,99375.969,26.456,07/05/2020 13:00:00
1648.174,48.086,55.1,2.658,53.935,14.37,2.378,76.318,0.957,63.874,-12.0588889999999,-77.0719450000014,99315.825,25.46,07/05/2020 14:00:00
1460.337,23.565,55.017,2.807,44.286,12.436,1.203,75.602,0.657,68.143,-12.0588889999999,-77.0719450000015,99259.283,24.024,07/05/2020 15:00:00
1302.597,36.742,54.691,1.772,41.018,11.079,0.714,76.072,0.626,70.107,-12.0588889999999,-77.0719450000014,99230.175,23.211,07/05/2020 16:00:00
1520.603,40.575,54.383,1.526,41.934,10.562,1.901,75.915,0.292,72.761,-12.0588889999999,-77.0719450000014,99227.268,22.375,07/05/2020 17:00:00
1317.919,34.068,55.47,1.023,31.188,9.854,3.796,75.075,0.018,78.971,-12.0588889999999,-77.0719450000013,99251.324,21.388,07/05/2020 18:00:00
571.016,8.597,54.266,0.197,27.883,9.68,0.198,71.391,0,80.537,-12.0588889999999,-77.0719450000015,99270.073,20.954,07/05/2020 19:00:00
346.536,8.467,53.099,0.002,28.67,10.073,0.081,69.749,0,80.709,-12.0588889999999,-77.0719450000015,99291.017,20.858,07/05/2020 20:00:00
221.857,6.228,52.55,0,31.249,10.273,0.002,67.875,0,81.292,-12.0588889999999,-77.0719450000014,99342.573,20.768,07/05/2020 21:00:00
651.92,22.51,51.784,0.001,32.858,11.275,1.603,67.861,0,81.497,-12.0588889999999,-77.0719450000014,99378.804,20.709,07/05/2020 22:00:00
165.764,5.056,51.629,0,30.779,10.947,0.08,68.217,0,82.613,-12.0588889999999,-77.0719450000015,99423.036,20.468,07/05/2020 23:00:00
92.509,1.714,52.064,0.002,26.007,9.562,0.016,67.632,0,86.229,-12.0588889999999,-77.0719450000015,99436.59,19.753,08/05/2020 00:00:00
